over_id,over_overNumber,over_runrate,over_totalInningRuns,over_totalInningWickets,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballNumber,isWicket,fieldingPosition,extras,runs,isBoundry,isAirNotControlled
252784,15,,,,9913,Final,1166,England Domestic T20 2018,2,44,Nottinghamshire,46,Worcestershire,6,False,,0,0,False,False
252782,16,,,,9913,Final,1166,England Domestic T20 2018,2,44,Nottinghamshire,46,Worcestershire,1,False,,0,0,False,False
252782,16,,,,9913,Final,1166,England Domestic T20 2018,2,44,Nottinghamshire,46,Worcestershire,2,False,,0,0,False,False
252782,16,,,,9913,Final,1166,England Domestic T20 2018,2,44,Nottinghamshire,46,Worcestershire,3,False,,0,0,False,False
252782,16,,,,9913,Final,1166,England Domestic T20 2018,2,44,Nottinghamshire,46,Worcestershire,4,False,,0,0,False,False
252782,16,,,,9913,Final,1166,England Domestic T20 2018,2,44,Nottinghamshire,46,Worcestershire,5,False,,0,0,False,False
252782,16,,,,9913,Final,1166,England Domestic T20 2018,2,44,Nottinghamshire,46,Worcestershire,6,False,,0,0,False,False
252775,17,,,,9913,Final,1166,England Domestic T20 2018,2,44,Nottinghamshire,46,Worcestershire,1,False,,0,0,False,False
252775,17,,,,9913,Final,1166,England Domestic T20 2018,2,44,Nottinghamshire,46,Worcestershire,2,False,,0,0,False,False
252775,17,,,,9913,Final,1166,England Domestic T20 2018,2,44,Nottinghamshire,46,Worcestershire,3,False,,0,0,False,False
252775,17,,,,9913,Final,1166,England Domestic T20 2018,2,44,Nottinghamshire,46,Worcestershire,4,False,,0,0,False,False
252775,17,,,,9913,Final,1166,England Domestic T20 2018,2,44,Nottinghamshire,46,Worcestershire,5,False,,0,0,False,False
252775,17,,,,9913,Final,1166,England Domestic T20 2018,2,44,Nottinghamshire,46,Worcestershire,6,False,,0,0,False,False
252779,18,,,,9913,Final,1166,England Domestic T20 2018,2,44,Nottinghamshire,46,Worcestershire,1,False,,0,0,False,False
252779,18,,,,9913,Final,1166,England Domestic T20 2018,2,44,Nottinghamshire,46,Worcestershire,2,False,,0,0,False,False
252779,18,,,,9913,Final,1166,England Domestic T20 2018,2,44,Nottinghamshire,46,Worcestershire,3,False,,0,0,False,False
252779,18,,,,9913,Final,1166,England Domestic T20 2018,2,44,Nottinghamshire,46,Worcestershire,4,False,,0,0,False,False
252779,18,,,,9913,Final,1166,England Domestic T20 2018,2,44,Nottinghamshire,46,Worcestershire,5,False,,0,0,False,False
252779,18,,,,9913,Final,1166,England Domestic T20 2018,2,44,Nottinghamshire,46,Worcestershire,6,False,,0,0,False,False
252778,19,10.72,194.0,5.0,9913,Final,1166,England Domestic T20 2018,2,44,Nottinghamshire,46,Worcestershire,1,False,,0,0,False,False
252778,19,10.72,194.0,5.0,9913,Final,1166,England Domestic T20 2018,2,44,Nottinghamshire,46,Worcestershire,1,False,,0,0,False,False
